Target Word,Joined,Label
understand,I understand how to do it . I understand what she means .,0.8909018
border,A solid border around a table of figures . There 's a nice frilly border around the picture frame .,0.6681232
believe,Why did I ever believe you ? She believes in spirits .,0.8615677
leave,"Leave the young fawn alone . Unfortunately , this cleaning product leaves behind a noticeable residue .",0.8909018
third,It contains approximately a third of the minimum daily requirement . He ate a third of the pie .,5.4989664e-06
now,It worked up to right now . Now is the right time .,0.8909018
business,Show me where the business was today . They did nearly a million dollars of business over the long weekend .,0.85221046
round,"Round off the amount . The total is $ 25,715 but to keep the figures simple , I 'll round it down to $ 25,000 .",0.8909018
water,I need to go water the cattle . We watered the buffalo .,0.89090145
mean,I mean no harm . The sky is red this morning — does that mean we 're in for a storm ?,0.3909181
office,An executive or judical office . He rented an office in the new building .,3.4507397e-05
bolt,"Do n't bolt your food ! Seeing the snake , the horse bolted .",0.0019754956
body,A body of law . They found the body in the lake .,5.96424e-07
process,Process a loan . Process the applicants .,0.89089775
finish,When the finish is too thin it is difficult to apply evenly . The boat had a metallic finish .,0.8909018
age,It was replaced because of its age . We 've known each other for ages .,0.39090183
like,I like jogging . She likes to read Russian novels .,0.8909018
image,Although her popular image was contrived it served to inspire music and pageantry . The number 6 is the image of 3 under f that is defined as f(x ) = 2*x .,0.3909019
know,We know this movie . Do you know my sister ?,0.8909018
product,Skill is the product of hours of practice . Skill is the product of hours of practice .,0.8909018
time,Time stops for nobody . He called four times .,0.00011112073
connect,The two streets connect to become a highway . Our computers connected together .,0.001018564
draw,"To draw a memorial , a deed , or bill of exchange . The deed was drawn in the lawyer 's office .",0.8909018
unit,Change per unit volume . He was a member of a special police unit .,0.0031555616
lay,To lay a tax on land . This hen does n't lay .,0.0010287592
day,Every dog has his day . My day began early this morning .,0.00020709858
song,Thomas listened to his favorite song on the radio yesterday . With a shout and a song they marched up to the gates .,0.0002558031
insulate,Ceramic can be used to insulate power lines . We had his bedroom insulated before winter came .,0.79508144
peeler,Potato peeler . She invented a potato peeler .,0.8909018
roll,Roll a cigarette . They rolled from town to town .,8.729054e-06
reaction,"The forces of reaction carried the election . In this reaction , the acid and base will neutralize each other , producing a salt .",0.39090183
offset,I 'll offset the time difference locally . Offset deposits and withdrawals .,0.8909018
ceremony,A ceremony commemorating Pearl Harbor . He disposed of it without ceremony .,6.7054875e-06
facelift,"Give your home a facelift . More than a facelift , the new model marks a fundamental change of direction .",0.8909018
throw,Football tickets are expensive at fifty bucks a throw . He could n't afford $ 50 a throw .,0.85049313
shift,Shift the date for our class reunion . She shifted slightly in her seat .,6.214913e-05
vote,"The Supreme Court upheld the principle of one person , one vote . There were only 17 votes in favor of the motion .",0.8909018
call,Call the speaker on a question of fact . Call roll .,0.00016104981
point,A point of information . Get to the point .,0.117286526
toy,Toy with an idea . Figo is toying with the English defence .,0.89090157
give,Give the orders . Give him my best regards .,0.8909017
quality,A peasant is not allowed to fall in love with a lady of quality . Membership of this golf club is limited to those of quality and wealth .,0.8909018
set,Set up an experiment . Set the table .,0.8304312
communicate,Do you communicate well with your advisor ? Many deaf people communicate with sign language .,0.8909018
ping,Ping your machine in the office . The bugs pinged the lamp shade .,2.2830922e-05
laugh,Paul laughed a cheerful laugh . She laughed her excitement .,0.8909018
hit,He tries to hit on women in bars . We were hit by really bad weather .,0.39090255
appearance,"It was Bernhardt 's last appearance in America . A person makes his appearance as an historian , an artist , or an orator .",0.8909018
humor,She did n't appreciate my humor . You ca n't survive in the army without a sense of humor .,0.8909018
pull,The pull up the hill had him breathing harder . The pull of the moon .,1.139515e-05
make,Do n't make this into a big deal . This invention will make you a millionaire .,0.8909017
set,Set a record . To set pear trees in an orchard .,2.7665706e-06
worry,It is not work but worry that kills . His worry over the prospect of being fired .,0.89090097
halt,Halt the presses . Halt the engines .,0.80730104
shovel,Shovel sand . He shovelled in the backyard all afternoon long .,0.8909018
tension,He suffered from fatigue and emotional tension . Tension holds the belt in the pulleys .,0.09309111
give,Give thought to . Give priority to .,0.8908924
level,The water reached ankle level . The pictures were at the same level .,0.8909018
charge,Can I charge this purchase ? The suspect was charged with murdering his wife .,2.2603106e-06
shuck,Shuck oysters . Shall we shuck walnuts ?,0.8909018
face,He 's always stuffing his face with chips . Dew dripped from the face of the leaf .,0.00095350464
foot,The foot of the mountain . The foot of the list .,0.8909018
check,"These stories do n't check ! Katie 's sick , so I need to check up on her and see if she needs anything .",0.39090183
cut,Would you please cut the cake ? This knife cuts well .,0.8909012
lift,Take the lift to the fourth floor . He responded with a lift of his eyebrow .,2.1202432e-05
cut,If you cut then I 'll deal . She cut the deck for a long time .,0.8909013
