Target Word,Joined,Label
fire,Put the kettle on the fire . Fire was one of our ancestors ' first discoveries .,7.985127e-06
unit,A unit of wheat is a bushel . The word is a basic linguistic unit .,0.00017325616
stick,To stick an apple on a fork . He stuck the cloth with the needle .,0.9999917
containment,The containment of the rebellion . The containment of the AIDS epidemic .,0.99998397
stay,You can stay with me while you are in town . I can only stay for an hour .,3.5923415e-05
confidence,"Confidence is always borrowed , never owned . Everyone trusted him with their confidences .",1.7951765e-05
appointment,The appointment had to be approved by the whole committee . He erred by the appointment of unsuitable men .,1.0
set,The country set . The smart set goes there .,0.999971
throw,The catcher made a good throw to second base . He could n't afford $ 50 a throw .,0.037711702
throw,"Throw the car into reverse . Have , throw , or make a party .",2.1348938e-05
connect,Can you connect the two loudspeakers ? This computer will connect well to the network .,1.0
come,Come out of the closet ! I was standing on the corner when Nick came up and asked for a cigarette .,0.99999976
head,200 head of cattle and 50 head of horses . At five years of age this head of cattle is worth perhaps $ 40 .,1.0
open,Vermont will open elk hunting season next week . Open a business .,0.53770936
theater,His grandfather was in the Pacific theater during the war . He served in the Vietnam theater for three years .,1.0
side,He never left my side . They always sat on the right side of the church .,0.9999791
game,You need four people to play this game . Games in the classroom can make learning fun .,0.99999404
run,"A daily run of 100,000 gallons of paint . Yesterday we did a run of 12,000 units .",0.9999935
limitation,It is growing rapidly with no limitation in sight . Statute of limitations .,6.600569e-05
dress,Can the child dress by herself ? Marlene dressed herself .,0.99999964
quality,A man of quality . A peasant is not allowed to fall in love with a lady of quality .,1.0
stick,A stick of dynamite . Cinnamon sticks .,1.0
center,Convention center . It is a center 's responsibility to get the football to the quarterback .,0.006376291
lot,Has a happy lot . Lots of people think so .,7.005934e-07
accept,Accept students for graduate study . I can not accept your invitation .,0.00037740488
place,He comes from a place near Chicago . He lost his place on the page .,0.00044218014
shake,Shake the salt out of the salt shaker . I could n't shake the car that was following me .,0.037711702
land,It can be tricky to land a helicopter . The plane landed in Istanbul .,4.5411466e-06
conflict,This form of conflict is essential to Mann 's writing . A conflict of loyalties .,2.075521e-06
pack,Such odd-shaped items do not pack well . She packs a gun when she goes into the mountains .,5.877991e-05
grate,Grate carrots and onions . Grate nutmeg .,0.999999
appointment,I 'm leaving work early because I have a doctor 's appointment . He erred by the appointment of unsuitable men .,0.037711702
catch,Ears open to catch every sound . Catch a glimpse .,0.9999246
locate,Our sense of sight enables us to locate objects in space . Can you locate your cousins in the Midwest ?,0.00018185392
winnow,Winnow chaff . Winnow the finalists from the long list of applicants .,4.229928e-05
finance,Can we finance the addition to our home ? He financed his home purchase through a local credit union .,1.0
beat,Thugs beat him up when he walked down the street late at night . Agassi beat Becker in the tennis championship .,0.037711702
enter,Enter an agreement . Enter negotiations .,0.99999994
run,My computer is too old to run the new OS . They ran twenty blood tests on me and they still do n't know what 's wrong .,1.0
body,He felt as if his whole body were on fire . All bodies are held together by internal forces .,0.9999999
floor,The floor of the cave . The pit floor showed where a ring of post holes had been .,1.0
waste,Much of the waste material is carried off in the sewers . They collect the waste once a week .,0.9999923
start,To start a stream of water . Start a new job .,1.672877e-05
approach,To approach the city . Do n't approach that house .,0.99999785
tip,Tip the screen upward . Tip artichokes .,5.245554e-05
care,He does n't care about how / whether she comes . I do n't care what he does .,1.0
term,A prison term . He was sentenced to a term of six years in prison .,1.0
krona,"Piecas kronas — five krona . Papīra krona — paper krona ( i.e. , bills , banknotes ) .",1.0
touch,She did n't touch her food all night . The two buildings touch .,0.0004250076
masturbate,I find this difficult to masturbate to . The old man wanted to be masturbated by the prostitute .,1.0
thing,I could n't tell what the thing was . To say the same thing in other terms .,6.284572e-06
breath,I could feel the runner 's breath on my shoulder . His sour breath offended her .,0.9999977
connection,There was a connection via the internet . The connection between overeating and obesity .,0.0018448842
call,He heard the phone ringing but did n't want to take the call . I received several phone calls today .,1.0
space,It all happened in the space of 10 minutes . The architect left space in front of the building .,5.8091364e-06
range,Any good golf club will have a range where you can practice . They used to drive the cattle across the open range every spring .,0.037711702
front,The Japanese were active last week on the diplomatic front . They advertise on many different fronts .,0.99999964
talk,Although I do n't speak Chinese I managed to talk with the villagers using signs and gestures . The baby talks already .,1.0
embody,"As the car salesman approached , wearing a plaid suit and slicked-back hair , he seemed to embody sleaze . This painting embodies the feelings of the Romantic period .",0.9999995
hand,"Give me a hand with the chores . On the one hand ... , but on the other hand ...",0.0011342944
prescription,I tried to follow her prescription for success . He told the doctor that he had been taking his prescription regularly .,0.0038367908
